element,species,degeneracy,energy_ev
V,3,2,17.53
V,3,4,17.55
V,3,6,17.57
V,3,8,17.6
V,3,2,17.75
V,3,4,17.81
V,3,2,17.92
V,3,4,17.96
V,3,6,17.99
V,3,8,17.95
V,3,10,18
V,3,4,18.08
V,3,6,18.1
V,3,8,18.13
V,3,10,18.17
V,3,10,18.09
V,3,12,18.14
V,3,4,18.1
V,3,6,18.12
V,3,4,18.21
V,3,6,18.22
V,3,8,18.25
V,3,10,18.28
V,3,6,18.24
V,3,8,18.3
V,3,2,18.88
V,3,4,18.95
V,3,2,19
V,3,6,18.96
V,3,8,18.98
V,3,10,19.16
V,3,8,19.16
V,3,4,19.28
V,3,6,19.29
V,3,8,19.3
V,3,10,19.32
V,3,4,19.32
V,3,2,19.32
V,3,6,19.32
V,3,8,19.34
V,3,4,19.38
V,3,6,19.42
V,3,6,19.47
V,3,8,19.47
V,3,6,19.47
V,3,4,19.48
V,3,4,19.61
V,3,2,19.61
V,3,6,19.62
V,3,2,19.69
V,3,4,19.7
V,3,6,19.73
V,3,4,19.71
V,3,6,19.72
V,3,4,19.74
V,3,2,19.8
V,3,4,19.81
V,3,6,19.84
V,3,8,19.88
V,3,2,19.85
V,3,4,19.88
V,3,4,19.86
V,3,6,19.88
V,3,8,19.92
V,3,10,19.96
V,3,6,19.88
V,3,8,19.91
V,3,10,19.95
V,3,12,19.99
V,3,8,19.96
V,3,10,19.97
V,3,12,19.97
V,3,14,19.97
V,3,6,19.98
V,3,8,20.03
V,3,2,20.02
V,3,4,20.03
V,3,6,20.08
V,3,8,20.13
V,3,4,20.07
V,3,6,20.12
V,3,8,20.13
V,3,10,20.18
V,3,10,20.15
V,3,12,20.15
V,3,10,20.38
V,3,8,20.38
V,3,8,20.48
V,3,6,20.49
V,3,6,21.28
V,3,8,21.3
V,3,4,21.29
V,3,2,21.31
V,3,4,21.32
V,3,6,21.34
V,3,4,21.43
V,3,8,21.48
V,3,10,21.49
V,3,12,21.51
V,3,14,21.55
V,3,8,21.5
V,3,10,21.53
V,3,2,21.51
V,3,4,21.52
V,3,6,21.54
V,3,8,21.57
V,3,10,21.52
V,3,12,21.55
V,3,14,21.58
V,3,16,21.6
V,3,6,21.52
V,3,8,21.55
V,3,10,21.57
V,3,12,21.6
V,3,6,21.53
V,3,8,21.61
V,3,8,21.56
V,3,6,21.57
V,3,6,21.58
V,3,4,21.58
V,3,10,21.59
V,3,12,21.64
V,3,12,21.6
V,3,14,21.66
V,3,4,21.6
V,3,10,21.62
V,3,8,21.63
V,3,6,21.63
V,3,2,21.64
V,3,4,21.66
V,3,6,21.69
V,3,8,22.08
V,3,10,22.08
V,3,10,22.25
V,3,12,22.27
V,3,8,22.3
V,3,6,22.3
V,3,8,22.52
V,3,10,22.54
V,3,12,22.57
V,3,14,22.62
V,3,10,22.57
V,3,12,22.6
V,3,6,22.59
V,3,8,22.63
V,3,4,22.73
V,3,6,22.74
V,3,8,22.78
V,3,10,22.82
V,3,8,22.78
V,3,10,22.82
V,3,6,22.81
V,3,8,22.87
V,3,6,22.83
V,3,8,22.85
V,3,10,22.84
V,3,12,22.89
V,3,12,22.86
V,3,10,22.86
V,3,8,22.88
V,3,10,22.89
V,3,10,22.89
V,3,8,23.12
V,3,10,23.14
V,3,12,23.15
V,3,8,23.17
V,3,10,23.18
V,3,8,23.23
V,3,10,23.23
V,3,10,23.72
V,3,12,23.72
V,3,14,23.75
V,3,12,23.75
V,3,10,23.76
V,3,8,23.77
V,3,16,23.85
V,3,14,23.85
V,3,14,24.36
V,3,16,24.4
V,3,4,24.37
V,3,6,24.39
V,3,10,24.39
V,3,12,24.39
V,3,12,24.4
V,3,14,24.4
V,3,10,24.43
V,3,12,24.43
V,3,10,24.44
V,3,8,24.44
V,3,12,24.44
V,3,14,24.44
V,3,16,24.44
V,3,14,24.44
V,3,12,24.48
V,3,14,24.48
V,3,10,24.48
V,3,12,24.48
V,3,16,24.49
V,3,14,24.49
V,3,18,24.49
V,3,16,24.49
V,3,8,25.01
V,3,10,25.01
V,3,8,25.02
V,3,10,25.07
V,3,18,26
V,3,14,26.06
V,3,12,26.06
V,3,18,26.9
W,1,1,0
W,1,3,0.21
W,1,5,0.41
W,1,7,0.6
W,1,9,0.77
W,1,7,0.37
W,1,1,1.18
W,1,3,1.65
W,1,5,2.39
W,1,9,1.51
W,1,11,1.87
W,1,13,2.11
W,1,7,1.66
W,1,9,2.04
W,1,11,2.46
W,1,5,1.71
W,1,9,2.12
W,1,7,2.19
W,1,5,1.86
W,1,7,1.92
W,1,3,2.24
W,1,5,2.25
W,1,7,2.35
W,1,9,2.39
W,1,11,2.42
W,1,13,2.44
W,1,5,2.27
W,1,1,2.4
W,1,3,2.49
W,1,5,2.66
W,1,7,2.86
W,1,9,3.07
W,1,11,3.31
W,1,13,3.68
W,1,7,2.46
W,1,3,2.53
W,1,5,2.6
W,1,1,2.5
W,1,3,2.66
W,1,5,2.97
W,1,7,3.25
W,1,9,3.57
W,1,11,3.69
W,1,9,2.79
W,1,1,2.82
W,1,3,2.91
W,1,7,2.97
W,1,5,2.97
W,1,9,2.83
W,1,13,2.91
W,1,7,3.05
W,1,5,3.07
W,1,3,3.22
W,1,5,3.43
W,1,7,3.61
W,1,9,3.9
W,1,11,4.14
W,1,5,3.25
W,1,7,3.41
W,1,9,3.46
W,1,5,3.27
W,1,1,3.3
W,1,3,3.44
W,1,5,3.62
W,1,7,3.71
W,1,9,4.07
W,1,5,3.33
W,1,9,3.37
W,1,7,3.51
W,1,3,3.43
W,1,5,3.5
W,1,11,3.5
W,1,7,3.51
W,1,9,3.7
W,1,11,3.45
W,1,13,3.52
W,1,15,3.65
W,1,3,3.5
W,1,5,3.64
W,1,7,3.79
W,1,3,3.56
W,1,5,3.58
W,1,7,3.65
W,1,9,3.65
W,1,5,3.77
W,1,3,3.8
W,1,5,3.85
W,1,3,3.88
W,1,11,3.89
W,1,9,3.98
W,1,5,3.94
W,1,7,3.99
W,1,7,4
W,1,3,4.01
W,1,1,4.02
W,1,7,4.07
W,1,7,4.09
W,1,5,4.11
W,1,11,4.12
W,1,9,4.25
W,1,13,4.13
W,1,9,4.16
W,1,5,4.21
W,1,7,4.21
W,1,9,4.23
W,1,7,4.24
W,1,3,4.26
W,1,7,4.26
W,1,7,4.27
W,1,5,4.28
W,1,9,4.29
W,1,3,4.3
W,1,9,4.35
W,1,9,4.38
W,1,5,4.38
W,1,7,4.4
W,1,11,4.4
W,1,5,4.43
W,1,7,4.46
W,1,9,4.47
W,1,3,4.49
W,1,11,4.5
W,1,1,4.54
W,1,5,4.55
W,1,7,4.57
W,1,5,4.58
W,1,9,4.61
W,1,11,4.63
W,1,7,4.64
W,1,5,4.65
W,1,7,4.67
W,1,3,4.68
W,1,9,4.71
W,1,7,4.72
W,1,13,4.74
W,1,7,4.74
W,1,9,4.74
W,1,3,4.76
W,1,1,4.78
W,1,9,4.8
W,1,5,4.84
W,1,3,4.86
W,1,11,4.88
W,1,11,4.91
W,1,3,4.91
W,1,7,4.92
W,1,5,4.92
W,1,15,4.92
W,1,9,4.92
W,1,5,4.96
W,1,9,4.99
W,1,7,4.99
W,1,3,5.01
W,1,11,5.02
W,1,9,5.03
W,1,7,5.04
W,1,3,5.05
W,1,5,5.07
W,1,11,5.07
W,1,7,5.07
W,1,5,5.1
W,1,1,5.1
W,1,13,5.1
W,1,9,5.11
W,1,13,5.14
W,1,7,5.15
W,1,5,5.16
W,1,7,5.17
W,1,5,5.17
W,1,9,5.19
W,1,1,5.2
W,1,5,5.2
W,1,13,5.24
W,1,7,5.24
W,1,3,5.24
W,1,5,5.26
W,1,9,5.26
W,1,7,5.27
W,1,9,5.27
W,1,3,5.28
W,1,7,5.28
W,1,11,5.31
W,1,9,5.32
W,1,11,5.34
W,1,1,5.34
W,1,3,5.36
W,1,5,5.36
W,1,9,5.36
W,1,15,5.38
W,1,3,5.39
W,1,5,5.57
W,1,7,5.76
W,1,9,5.95
W,1,11,6.12
W,1,7,5.39
W,1,5,5.4
W,1,9,5.42
W,1,11,5.42
W,1,7,5.44
W,1,3,5.44
W,1,11,5.45
W,1,5,5.45
W,1,9,5.45
W,1,7,5.46
W,1,3,5.5
W,1,5,5.5
W,1,13,5.5
W,1,7,5.51
W,1,11,5.52
W,1,5,5.53
W,1,3,5.55
W,1,13,5.57
W,1,9,5.57
W,1,15,5.58
W,1,7,5.58
W,1,5,5.58
W,1,9,5.59
W,1,1,5.61
W,1,3,5.76
W,1,5,5.96
W,1,7,6.16
W,1,9,6.34
W,1,9,5.61
W,1,1,5.62
W,1,3,5.63
W,1,5,5.63
W,1,11,5.64
W,1,7,5.65
W,1,7,5.66
W,1,3,5.67
W,1,11,5.68
W,1,9,5.69
W,1,5,5.69
W,1,7,5.71
W,1,3,5.72
W,1,13,5.72
W,1,3,5.74
W,1,5,5.74
W,1,7,5.75
W,1,11,5.77
W,1,1,5.78
W,1,9,5.78
W,1,13,5.79
W,1,5,5.8
W,1,11,5.81
W,1,9,5.82
W,1,5,5.84
W,1,3,5.86
W,1,5,5.87
W,1,9,5.87
W,1,7,5.87
W,1,5,5.88
W,1,7,5.89
W,1,13,5.89
W,1,7,5.9
W,1,9,5.91
W,1,3,5.93
W,1,11,5.93
W,1,9,5.95
W,1,11,5.97
W,1,7,5.97
W,1,5,5.98
W,1,15,5.98
W,1,1,5.98
W,1,5,5.99
W,1,7,5.99
W,1,3,6
W,1,1,6.03
W,1,9,6.04
W,1,13,6.04
W,1,3,6.05
W,1,7,6.08
W,1,11,6.08
W,1,9,6.09
W,1,5,6.09
W,1,11,6.1
W,1,5,6.11
W,1,7,6.13
W,1,3,6.13
W,1,7,6.14
W,1,5,6.14
W,1,9,6.15
W,1,5,6.16
W,1,9,6.17
W,1,1,6.17
W,1,7,6.19
W,1,11,6.22
W,1,7,6.22
W,1,9,6.23
W,1,7,6.24
W,1,13,6.25
W,1,5,6.26
W,1,5,6.26
W,1,3,6.27
W,1,5,6.29
W,1,7,6.3
W,1,11,6.3
W,1,7,6.31
W,1,3,6.31
W,1,9,6.31
W,1,3,6.32
W,1,13,6.32
W,1,7,6.33
W,1,5,6.35
W,1,3,6.36
W,1,1,6.36
W,1,11,6.36
W,1,15,6.36
W,1,9,6.38
W,1,7,6.4
W,1,5,6.4
W,1,5,6.41
W,1,3,6.42
W,1,9,6.43
W,1,5,6.44
W,1,13,6.44
W,1,7,6.45
W,1,7,6.45
W,1,3,6.45
W,1,9,6.45
W,1,5,6.46
W,1,11,6.46
W,1,5,6.47
W,1,5,6.47
W,1,1,6.48
W,1,7,6.48
W,1,7,6.48
W,1,9,6.49
W,1,11,6.5
W,1,9,6.5
W,1,3,6.51
W,1,5,6.51
W,1,5,6.53
W,1,11,6.54
W,1,7,6.55
W,1,13,6.55
W,1,5,6.56
W,1,7,6.56
W,1,3,6.57
W,1,9,6.57
W,1,5,6.57
W,1,3,6.58
W,1,9,6.59
W,1,11,6.6
W,1,3,6.6
W,1,13,6.6
W,1,9,6.6
W,1,5,6.61
W,1,7,6.61
W,1,7,6.62
W,1,5,6.65
W,1,9,6.67
W,1,9,6.68
W,1,11,6.68
W,1,3,6.68
W,1,5,6.68
W,1,7,6.68
W,1,5,6.69
W,1,11,6.69
W,1,7,6.71
W,1,9,6.71
W,1,7,6.73
W,1,1,6.73
W,1,11,6.73
W,1,3,6.74
W,1,3,6.75
W,1,7,6.76
W,1,7,6.78
W,1,13,6.79
W,1,5,6.8
W,1,13,6.81
W,1,7,6.81
W,1,9,6.81
W,1,3,6.81
W,1,11,6.82
W,1,5,6.82
W,1,9,6.82
W,1,5,6.83
W,1,9,6.86
W,1,9,6.86
W,1,11,6.87
W,1,3,6.87
W,1,7,6.87
W,1,5,6.87
W,1,13,6.87
W,1,11,6.88
W,1,11,6.88
W,1,7,6.89
W,1,9,6.89
W,1,5,6.9
W,1,15,6.9
W,1,11,6.92
W,1,5,6.92
W,1,13,6.92
W,1,3,6.93
W,1,9,6.93
W,1,9,6.94
W,1,11,6.94
W,1,5,6.95
W,1,7,6.96
W,1,9,6.96
W,1,9,6.97
W,1,11,6.98
W,1,7,6.98
W,1,7,7
W,1,9,7.01
W,1,13,7.01
W,1,15,7.01
W,1,11,7.01
W,1,7,7.03
W,1,11,7.04
W,1,15,7.04
W,1,9,7.05
W,1,13,7.05
W,1,5,7.07
W,1,7,7.08
W,1,11,7.08
W,1,13,7.09
W,1,9,7.11
W,1,7,7.11
W,1,9,7.13
W,1,11,7.14
W,1,7,7.14
W,1,13,7.15
W,1,7,7.16
W,1,9,7.17
W,1,13,7.18
W,1,7,7.2
W,1,11,7.21
W,1,7,7.22
W,1,3,7.23
W,1,9,7.23
W,1,9,7.23
W,1,7,7.25
W,1,11,7.26
W,1,5,7.26
W,1,7,7.27
W,1,5,7.27
W,1,13,7.29
W,1,9,7.29
W,1,9,7.3
W,1,11,7.3
W,1,13,7.33
W,1,11,7.33
W,1,9,7.34
W,1,5,7.34
W,1,11,7.35
W,1,15,7.36
W,1,7,7.36
W,1,13,7.37
W,1,5,7.37
W,1,11,7.4
W,1,5,7.44
W,1,9,7.46
W,1,11,7.47
W,1,9,7.49
W,1,13,7.49
W,1,11,7.53
W,1,15,7.59
W,1,11,7.62
W,1,9,7.63
W,1,11,7.71
W,1,13,7.75
W,1,13,7.77
W,1,8,7.85
W,1,8,7.85
W,1,8,7.85
W,1,8,7.85
W,1,8,7.85
W,1,8,7.85
W,1,8,7.85
W,1,4,7.85
W,1,12,7.85
W,1,8,7.85
W,1,4,7.85
W,1,12,7.85
W,1,8,7.85
W,1,4,7.85
W,1,12,7.85
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,4,7.86
W,1,12,7.86
W,1,8,7.86
W,1,12,7.86
W,1,8,7.86
W,1,12,7.86
W,1,8,7.86
W,1,8,7.86
W,1,8,7.86
W,1,13,7.88
W,2,2,0
W,2,4,0.19
W,2,6,0.39
W,2,8,0.58
W,2,10,0.76
W,2,6,0.92
W,2,4,1.08
W,2,6,1.4
W,2,8,1.66
W,2,2,1.1
W,2,4,1.31
W,2,2,1.63
W,2,4,1.81
W,2,6,1.67
W,2,10,1.84
W,2,6,1.86
W,2,8,1.88
W,2,10,2.05
W,2,12,2.16
W,2,14,2.41
W,2,6,2.01
W,2,8,2.06
W,2,8,2.23
W,2,4,2.35
W,2,10,2.36
W,2,6,2.39
W,2,2,2.41
W,2,6,2.43
W,2,8,2.48
W,2,4,2.54
W,2,6,2.74
W,2,12,2.55
W,2,10,2.58
W,2,8,2.75
W,2,4,2.79
W,2,6,2.91
W,2,2,3.11
W,2,2,2.79
W,2,8,2.86
W,2,10,2.88
W,2,8,2.95
W,2,12,2.97
W,2,8,3.08
W,2,4,3.1
W,2,4,3.12
W,2,10,3.13
W,2,6,3.18
W,2,10,3.24
W,2,6,3.25
W,2,2,3.29
W,2,12,3.34
W,2,14,3.49
W,2,8,3.38
W,2,6,3.49
W,2,12,3.52
W,2,4,3.53
W,2,8,3.55
W,2,10,3.64
W,2,4,3.75
W,2,6,3.8
W,2,10,3.8
W,2,12,3.86
W,2,14,3.89
W,2,8,3.9
W,2,6,3.91
W,2,4,4.03
W,2,4,4.09
W,2,8,4.09
W,2,12,4.2
W,2,10,4.23
W,2,6,4.27
W,2,8,4.38
W,2,10,4.44
W,2,6,4.45
W,2,2,4.48
W,2,8,4.63
W,2,4,4.71
W,2,6,4.95
W,2,8,5.26
W,2,10,5.76
W,2,12,5.99
W,2,14,6.65
W,2,2,4.78
W,2,4,4.85
W,2,6,5.21
W,2,8,5.56
W,2,2,5.64
W,2,10,6.31
W,2,12,6.72
W,2,10,5.16
W,2,4,5.24
W,2,6,5.5
W,2,2,5.51
W,2,8,6.33
W,2,10,5.55
W,2,4,5.57
W,2,4,5.65
W,2,8,5.73
W,2,6,5.75
W,2,2,5.78
W,2,4,5.85
W,2,6,5.88
W,2,4,5.9
W,2,6,5.99
W,2,8,6.05
W,2,4,6.07
W,2,6,6.24
W,2,8,6.09
W,2,2,6.09
W,2,10,6.1
W,2,6,6.11
W,2,4,6.25
W,2,4,6.35
W,2,6,6.38
W,2,12,6.38
W,2,2,6.39
W,2,8,6.43
W,2,6,6.46
W,2,8,6.48
W,2,2,6.49
W,2,10,6.52
W,2,2,6.52
W,2,4,6.55
W,2,8,6.56
W,2,6,6.59
W,2,4,6.61
W,2,8,6.61
W,2,10,6.62
W,2,4,6.62
W,2,2,6.63
W,2,6,6.7
W,2,10,6.7
W,2,4,6.71
W,2,6,6.74
W,2,2,6.76
W,2,8,6.76
W,2,6,6.78
W,2,12,6.81
W,2,8,6.82
W,2,6,6.84
W,2,10,6.87
W,2,4,6.88
W,2,6,7.01
W,2,4,6.95
W,2,12,6.99
W,2,10,6.99
W,2,14,7
W,2,8,7.02
W,2,8,7.04
W,2,6,7.05
W,2,4,7.06
W,2,10,7.08
W,2,6,7.1
W,2,8,7.16
W,2,6,7.17
W,2,10,7.19
W,2,4,7.19
W,2,2,7.23
W,2,6,7.23
W,2,8,7.26
W,2,10,7.28
W,2,8,7.28
W,2,4,7.28
W,2,12,7.3
W,2,8,7.35
W,2,4,7.36
W,2,10,7.36
W,2,6,7.37
W,2,4,7.42
W,2,8,7.42
W,2,8,7.43
W,2,6,7.44
W,2,12,7.47
W,2,8,7.47
W,2,10,7.47
W,2,8,7.49
W,2,6,7.5
W,2,6,7.52
W,2,4,7.52
W,2,6,7.55
W,2,10,7.57
W,2,4,7.58
W,2,12,7.59
W,2,8,7.6
W,2,10,7.61
W,2,8,7.63
W,2,6,7.63
W,2,12,7.64
W,2,14,7.64
W,2,2,7.7
W,2,10,7.73
W,2,6,7.73
W,2,10,7.74
W,2,4,7.74
W,2,8,7.76
W,2,14,7.78
W,2,10,7.78
W,2,4,7.78
W,2,12,7.81
W,2,6,7.81
W,2,14,7.82
W,2,4,7.83
W,2,8,7.84
W,2,8,7.91
W,2,16,7.92
W,2,6,7.92
W,2,6,7.94
W,2,10,7.96
W,2,4,7.97
W,2,6,7.97
W,2,8,7.98
W,2,10,8
W,2,4,8.03
W,2,8,8.05
W,2,12,8.06
W,2,6,8.06
W,2,10,8.06
W,2,4,8.1
W,2,12,8.1
W,2,8,8.12
W,2,6,8.12
W,2,8,8.14
W,2,12,8.14
W,2,8,8.19
W,2,6,8.2
W,2,10,8.22
W,2,12,8.27
W,2,10,8.28
W,2,8,8.29
W,2,10,8.31
W,2,6,8.33
W,2,10,8.41
W,2,12,8.43
W,2,14,8.44
W,2,16,9.03
W,2,8,8.48
W,2,6,8.49
W,2,4,8.49
W,2,8,8.51
W,2,10,8.52
W,2,14,8.56
W,2,16,8.78
W,2,6,8.56
W,2,10,8.57
W,2,6,8.61
W,2,8,8.63
W,2,12,8.63
W,2,14,8.68
W,2,8,8.71
W,2,8,8.76
W,2,10,8.79
W,2,12,8.82
W,2,14,8.83
W,2,10,8.83
W,2,10,8.9
W,2,12,8.95
W,2,10,8.98
W,2,10,9
W,2,8,9
W,2,12,9.08
W,2,8,9.1
W,2,10,9.14
W,2,10,9.23
W,3,1,0
W,3,3,0.28
W,3,5,0.55
W,3,7,0.78
W,3,9,0.95
W,3,1,1.23
W,3,3,1.6
W,3,5,2.06
W,3,3,1.36
W,3,5,1.54
W,3,7,1.86
W,3,9,2.15
W,3,11,2.43
W,3,9,1.7
W,3,11,2.07
W,3,13,2.28
W,3,5,1.73
W,3,7,1.85
W,3,9,2.28
W,3,7,2.46
W,3,9,2.53
W,3,11,2.89
W,3,5,2.57
W,3,7,2.75
W,3,3,2.99
W,3,5,2.85
W,3,3,2.86
W,3,7,3.38
W,3,5,3.04
W,3,13,3.22
W,3,9,3.3
W,3,1,3.44
W,3,5,3.48
W,3,7,3.52
W,3,9,4.68
W,3,9,3.59
W,3,13,4.39
W,3,11,4.58
W,3,7,3.63
W,3,1,3.66
W,3,5,3.69
W,3,3,3.7
W,3,9,3.78
W,3,11,3.87
W,3,7,3.95
W,3,3,3.95
W,3,9,4.17
W,3,5,4.21
W,3,7,4.49
W,3,5,4.51
W,3,9,4.52
W,3,3,4.69
W,3,7,4.88
W,3,5,4.88
W,3,11,5.12
W,3,5,5.13
W,3,7,5.28
W,3,9,5.38
W,3,3,5.15
W,3,5,5.63
W,3,5,5.74
W,3,3,5.95
W,3,9,5.85
W,3,5,5.9
W,3,5,6.27
W,3,7,6.32
W,3,9,6.89
W,3,7,6.52
W,3,5,7.02
W,3,3,7.03
W,3,7,7.11
W,3,5,7.1
W,3,7,7.62
W,3,9,8.07
W,3,11,9.09
W,3,13,9.39
W,3,3,7.46
W,3,5,8.32
W,3,7,8.33
W,3,11,8.4
W,3,9,8.71
W,3,5,7.79
W,3,1,8.35
W,3,7,8.76
W,3,5,8.77
W,3,9,8.94
W,3,3,8.98
W,3,3,8.35
W,3,1,8.53
W,3,3,8.55
W,3,7,9.04
W,3,9,9.72
W,3,11,9.98
W,3,5,9.07
W,3,7,9.56
W,3,9,9.87
W,3,7,9.14
W,3,1,9.32
W,3,3,9.47
W,3,5,9.53
W,3,9,10.36
W,3,3,9.15
W,3,9,9.18
W,3,5,9.27
W,3,11,9.4
W,3,5,9.43
W,3,7,9.44
W,3,5,9.64
W,3,7,10.37
W,3,9,10.55
W,3,11,11.11
W,3,13,12.03
W,3,9,9.65
W,3,1,9.73
W,3,3,10.46
W,3,5,11.33
W,3,5,9.77
W,3,3,9.82
W,3,7,9.88
W,3,7,9.81
W,3,7,9.99
W,3,13,10.04
W,3,11,10.19
W,3,15,11.22
W,3,3,10.05
W,3,5,10.08
W,3,3,10.18
W,3,5,10.72
W,3,7,11.08
W,3,11,11.8
W,3,9,10.23
W,3,11,10.41
W,3,7,10.43
W,3,5,10.27
W,3,5,10.29
W,3,9,10.52
W,3,7,10.64
W,3,3,10.37
W,3,5,10.54
W,3,11,10.57
W,3,5,10.6
W,3,13,10.66
W,3,9,10.7
W,3,7,10.7
W,3,7,10.73
W,3,3,10.77
W,3,5,10.77
W,3,9,10.86
W,3,5,10.86
W,3,11,10.89
W,3,7,10.96
W,3,7,11.01
W,3,1,11.02
W,3,3,11.15
W,3,5,11.45
W,3,7,11.83
W,3,9,11.99
W,3,13,11.02
W,3,5,11.06
W,3,3,11.07
W,3,5,11.56
W,3,7,11.57
W,3,9,11.12
W,3,7,11.17
W,3,3,11.22
W,3,11,11.3
W,3,7,11.38
W,3,9,11.38
W,3,5,11.4
W,3,7,12.57
W,3,1,11.42
W,3,9,11.42
W,3,3,11.52
W,3,11,11.63
W,3,3,11.63
W,3,5,11.8
W,3,7,12.69
W,3,9,12.75
W,3,9,11.64
W,3,13,11.64
W,3,9,11.7
W,3,11,12.05
W,3,7,11.72
W,3,3,11.82
W,3,3,11.97
W,3,5,11.97
W,3,7,11.98
W,3,9,12.04
W,3,7,12.09
W,3,5,12.16
W,3,3,12.17
W,3,7,12.33
W,3,9,13.03
W,3,5,12.38
W,3,9,12.42
W,3,3,12.56
W,3,5,12.64
W,3,9,13.79
W,3,3,12.65
W,3,5,12.72
W,3,7,12.79
W,3,3,12.8
W,3,11,12.92
W,3,9,13.1
W,3,13,13.93
W,3,5,12.93
W,3,5,12.99
W,3,7,13.02
W,3,5,13.1
W,3,7,13.15
W,3,3,13.23
W,3,7,13.3
W,3,5,13.34
W,3,9,13.37
W,3,7,14.48
W,3,5,14.81
W,3,7,13.42
W,3,3,13.61
W,3,9,13.62
W,3,5,13.62
W,3,7,13.63
W,3,5,13.75
W,3,7,13.77
W,3,7,13.84
W,3,5,13.99
W,3,7,14.1
W,3,3,14.1
W,3,3,14.34
W,3,7,14.36
W,3,5,14.46
W,3,9,14.47
W,3,7,14.66
W,3,11,14.96
W,3,9,15.04
W,3,7,15.61
Xe,1,1,0
Xe,1,5,8.32
Xe,1,3,8.44
Xe,1,1,9.45
Xe,1,3,9.57
Xe,1,3,9.58
Xe,1,1,9.93
Xe,1,5,9.69
Xe,1,7,9.72
Xe,1,3,9.79
Xe,1,5,9.82
Xe,1,1,9.89
Xe,1,3,9.92
Xe,1,9,9.94
Xe,1,7,10.04
Xe,1,5,9.96
Xe,1,3,10.4
Xe,1,5,10.16
Xe,1,7,10.22
Xe,1,5,10.56
Xe,1,3,10.59
Xe,1,3,10.9
Xe,1,1,11.02
Xe,1,5,10.95
Xe,1,7,10.97
Xe,1,3,10.96
Xe,1,5,11.05
Xe,1,1,10.97
Xe,1,3,10.98
Xe,1,5,11
Xe,1,3,11
Xe,1,5,11
Xe,1,3,11.16
Xe,1,9,11.02
Xe,1,7,11.04
Xe,1,5,11.06
Xe,1,7,11.1
Xe,1,3,11.07
Xe,1,1,11.14
Xe,1,5,11.26
Xe,1,3,11.27
Xe,1,3,11.26
Xe,1,5,11.26
Xe,1,11,11.27
Xe,1,9,11.27
Xe,1,7,11.27
Xe,1,5,11.27
Xe,1,7,11.28
Xe,1,9,11.28
Xe,1,5,11.3
Xe,1,7,11.38
Xe,1,5,11.34
Xe,1,3,11.61
Xe,1,3,11.42
Xe,1,1,11.44
Xe,1,3,11.43
Xe,1,1,11.48
Xe,1,5,11.43
Xe,1,7,11.44
Xe,1,3,11.45
Xe,1,5,11.45
Xe,1,9,11.46
Xe,1,7,11.49
Xe,1,5,11.49
Xe,1,7,11.5
Xe,1,3,11.5
Xe,1,5,11.5
Xe,1,3,11.58
Xe,1,5,11.58
Xe,1,11,11.58
Xe,1,9,11.58
Xe,1,5,11.58
Xe,1,3,11.58
Xe,1,7,11.58
Xe,1,5,11.58
Xe,1,7,11.58
Xe,1,9,11.58
Xe,1,5,11.58
Xe,1,7,11.58
Xe,1,13,11.58
Xe,1,11,11.58
Xe,1,7,11.59
Xe,1,9,11.59
Xe,1,9,11.59
Xe,1,11,11.59
Xe,1,3,11.66
Xe,1,1,11.69
Xe,1,5,11.67
Xe,1,7,11.67
Xe,1,1,11.67
Xe,1,3,11.68
Xe,1,3,11.68
Xe,1,5,11.68
Xe,1,9,11.68
Xe,1,7,11.69
Xe,1,5,11.69
Xe,1,3,11.74
Xe,1,5,11.7
Xe,1,7,11.7
Xe,1,3,11.75
Xe,1,5,11.75
Xe,1,11,11.75
Xe,1,9,11.75
Xe,1,7,11.75
Xe,1,5,11.75
Xe,1,5,11.75
Xe,1,3,11.75
Xe,1,7,11.75
Xe,1,9,11.75
Xe,1,3,11.8
Xe,1,1,11.81
Xe,1,1,11.8
Xe,1,3,11.81
Xe,1,5,11.8
Xe,1,7,11.8
Xe,1,3,11.81
Xe,1,5,11.81
Xe,1,9,11.81
Xe,1,7,11.81
Xe,1,5,11.81
Xe,1,3,11.84
Xe,1,5,11.82
Xe,1,7,11.82
Xe,1,3,11.85
Xe,1,5,11.85
Xe,1,11,11.85
Xe,1,9,11.85
Xe,1,7,11.85
Xe,1,5,11.85
Xe,1,5,11.85
Xe,1,3,11.85
Xe,1,7,11.85
Xe,1,9,11.85
Xe,1,1,11.87
Xe,1,3,11.88
Xe,1,3,11.88
Xe,1,1,11.89
Xe,1,5,11.88
Xe,1,7,11.88
Xe,1,3,11.89
Xe,1,5,11.89
Xe,1,9,11.89
Xe,1,7,11.89
Xe,1,1,11.89
Xe,1,3,11.89
Xe,1,5,11.89
Xe,1,3,11.91
Xe,1,5,11.89
Xe,1,7,11.9
Xe,1,3,11.91
Xe,1,5,11.91
Xe,1,11,11.91
Xe,1,9,11.91
Xe,1,7,11.92
Xe,1,5,11.92
